id,content,timestamp,link,competitor,platform,label,user
1289191549569208350,"Hi everyone, I'have just subscribed the team plan, I hope to get some benefits in my daily development. 👍",2024-09-27 11:46:57.438,https://discord.com/channels/1027685395649015980/1097620532448473190/1289191549569208350,,discord,neither,redair67
1289028788868485240,"Hello everyone! I’m QA Engineer for work but a software engineer at heart. I’ve used the free plan for a while and wanted to support the app so when I got the email for pro. I jumped on. 
I mostly use JetBrains and NVim for programming. Cheers!",2024-09-27 01:00:12.263,https://discord.com/channels/1027685395649015980/1097620532448473190/1289028788868485240,,discord,neither,bonbongangsta
1288904019904958617,"Hi everyone, I am a senior software engineer with over 10 years of experience.
https://github.com/0xdeity
Feel free to ping me if you need my help.",2024-09-26 16:44:25.024,https://discord.com/channels/1027685395649015980/1097620532448473190/1288904019904958617,,discord,neither,breniro1
1288797369508433992,"Hello everyone, i'm trying the teams plan.",2024-09-26 09:40:37.588,https://discord.com/channels/1027685395649015980/1097620532448473190/1288797369508433992,,discord,Neither,codekraker
1288749248967479337,What language?,2024-09-26 06:29:24.757,https://discord.com/channels/1027685395649015980/1097620532448473190/1288749248967479337,,discord,neither,sumaraiaap
1288749182483562538,Have fun,2024-09-26 06:29:08.906,https://discord.com/channels/1027685395649015980/1097620532448473190/1288749182483562538,,discord,neither,sumaraiaap
1288702149651468401,"Hi, everyone  very much happy to try codeium as my  AI tool for coding. Ope to purchase the pro version in no time.",2024-09-26 03:22:15.405,https://discord.com/channels/1027685395649015980/1097620532448473190/1288702149651468401,,discord,wow,cobbygraves
1288649496745480253,It would though be really nice if it woul work with fish though. Fish just does all the nice things right out of the box,2024-09-25 23:53:01.974,https://discord.com/channels/1027685395649015980/1184284994814869514/1288649496745480253,,discord,neither,kake26
1288649034944479282,Bash and zsh provided your not running a few autocomplete type modules,2024-09-25 23:51:11.872,https://discord.com/channels/1027685395649015980/1184284994814869514/1288649034944479282,,discord,"I'm ready to analyze the content and provide the keyword output. Please go ahead and provide the content. I'll respond with 'wow', 'pain', or 'neither'.",kake26
1288648792538873919,I have found termium is only good on some shells,2024-09-25 23:50:14.078,https://discord.com/channels/1027685395649015980/1184284994814869514/1288648792538873919,,discord,neither,kake26
1288648660485275688,"Oh so I'm not the only person that uses it, lol.",2024-09-25 23:49:42.594,https://discord.com/channels/1027685395649015980/1184284994814869514/1288648660485275688,,discord,neither,kake26
1288574570537943121,"Interesting...  I found Codeium while searching for ""Best AI plugins for coding"" and Codeium was mentioned as one of the BEST ones.  I apparently installed the ***wrong one***.  I just found **Codium** (AKA Codiumate) and installed it and it of course worked EXACTLY es expected.

Sorry for the mix-up, but I imagine this happens a LOT. 😆",2024-09-25 18:55:18.174,https://discord.com/channels/1027685395649015980/1095932065607847987/1288574570537943121,,discord,pain,pwrsrg
1288573092146446400,Chat only has access to relevant snippets from a database of embeddings,2024-09-25 18:49:25.698,https://discord.com/channels/1027685395649015980/1095932065607847987/1288573092146446400,,discord,I'm ready to analyze the content and output the keyword. Please go ahead and provide the content.,ktibow
1288569743938420848,"Even though I specified the /app folder in the inline context, it is still clueless.  So with frustration, I made it as CLEAR as humanly possible with ""I have used the ""@app"" context each time to specify ALL files within the /app folder.  Since that doesn't seem to work, give me a list of all FontAwesome icons being used in all PHP files within the /app folder."" to which it again replied:

""I understand now that you're referring to the /app folder.

Unfortunately, I still can't provide a list of all FontAwesome icons being used in all PHP files within the /app folder. The reason is that I don't have any PHP code snippets in my context, and the provided CSS code snippets don't contain any references to FontAwesome icons.

To help me better, could you please provide some PHP code snippets from the /app folder that use FontAwesome icons? Alternatively, you can also try searching for the fa- class or FontAwesome references in your PHP files within the /app folder.""

I am at a **LOSS**.  Is Codeium simply NOT codebase/application context aware whatsoever??  Does it ONLY work with tiny ""snippets""?  I feel like this is a SIMPLE question for a ""modern coding superpower"" AI. 🤔

**Thanks!**",2024-09-25 18:36:07.423,https://discord.com/channels/1027685395649015980/1095932065607847987/1288569743938420848,,discord,pain,pwrsrg
1288569658177359883,"**Example #2** - I told it to ""Give me a list of all FontAwesome icons used throughout the entire application."", and it responded with:

""I don't have enough information to provide a list of all FontAwesome icons used throughout the entire application. The provided code snippets only contain CSS styles for Tailwind theme, but do not include any HTML or JavaScript code that would use FontAwesome icons.

If you can provide more context or code snippets that include the usage of FontAwesome icons, I would be happy to help you identify the icons used. Alternatively, you can also try searching for the fa- class in your codebase, which is a common prefix for FontAwesome icons."".

When I click on [Advanced] I see the required application folder listed under ""Pinned Contexts"" where I added it immediately after installing the plugin, as well as a green dot next to the ""Local Indexes"".  So I tried using the inline context feature with ""@app Give me a list of all FontAwesome icons being used."" to which it replied:

""I have access to your codebase, but I need more clarity on what directory, file, or feature of the codebase you're asking about. Could you please specify which part of the application you're referring to? For example, is it a specific React component, a Vue.js file, or a HTML template?

If you can provide more context or point me to a specific directory or file, I can try to scan the code and provide a list of FontAwesome icons being used.""",2024-09-25 18:35:46.976,https://discord.com/channels/1027685395649015980/1095932065607847987/1288569658177359883,,discord,"'neither'

'pain'
'pain'",pwrsrg
1288569599771672689,"Hello all.  I have just started trying to use Codeium, and am running into **blockers**.

**Example #1** - I told it to ""Change `focus:ring-1` to `focus:ring-2` in all `<select>` tags in all PHP files inside the /app folder."", but instead of doing it, it instead suggested I create a new global style. 🤔  Is Codeium incapable of making changes directly to the code?",2024-09-25 18:35:33.051,https://discord.com/channels/1027685395649015980/1095932065607847987/1288569599771672689,,discord,pain,pwrsrg
1288421797343137804,I suck at programming. It has been months still no knowledge can't even write if statements,2024-09-25 08:48:14.206,https://discord.com/channels/1027685395649015980/1097620532448473190/1288421797343137804,,discord,pain,talhaiskingisnt
1287999126755086456,i just make a codeium pro purchase,2024-09-24 04:48:41.685,https://discord.com/channels/1027685395649015980/1097620532448473190/1287999126755086456,,discord,"I'll analyze the content and output a keyword.

Please go ahead and provide the content. I'll review it step by step.",pedropankaj
1287999056085258243,hello everyone,2024-09-24 04:48:24.836,https://discord.com/channels/1027685395649015980/1097620532448473190/1287999056085258243,,discord,neither,pedropankaj
1287867875251589120,Is the new fast model up to par with SuperMaven?,2024-09-23 20:07:08.888,https://discord.com/channels/1027685395649015980/1027697759538663514/1287867875251589120,,discord,neither,itamarsh.
1287799689210495048,Greetings anyone know of a good cross browser extension framework that is not mind wrenching hard to setup?,2024-09-23 15:36:12.069,https://discord.com/channels/1027685395649015980/1027697759538663514/1287799689210495048,,discord,pain,head_lugnut_gasket_3714
1287787772379136031,Is the inline diff functionality that existed in chat before has been removed?,2024-09-23 14:48:50.875,https://discord.com/channels/1027685395649015980/1095932065607847987/1287787772379136031,,discord,pain,trollfurion
1287576315754578021,,2024-09-23 00:48:35.687,https://discord.com/channels/1027685395649015980/1027697759538663514/1287576315754578021,,discord,neither,mogus5529
1287562475558014999,I wanna get one for a family going to college.,2024-09-22 23:53:35.927,https://discord.com/channels/1027685395649015980/1027697759538663514/1287562475558014999,,discord,pain,johnhuatech
1287546226857738240,Hi!! 😄,2024-09-22 22:49:01.935,https://discord.com/channels/1027685395649015980/1097620532448473190/1287546226857738240,,discord,neither,best_codes
1287543044505079869,Hi,2024-09-22 22:36:23.203,https://discord.com/channels/1027685395649015980/1097620532448473190/1287543044505079869,,discord,neither,andor_ohm
1287426956714967185,https://medium.com/@ales.furlanic/behavioral-underwriting-using-agentic-ai-and-no-code-c7910969764d,2024-09-22 14:55:05.717,https://discord.com/channels/1027685395649015980/1027697759538663514/1287426956714967185,,discord,neither,designfailure
1287426912330977452,https://medium.com/@ales.furlanic/agentic-workflow-solutions-the-emerging-trend-in-insurance-technology-3f8ec9f9e2c1,2024-09-22 14:54:55.135,https://discord.com/channels/1027685395649015980/1027697759538663514/1287426912330977452,,discord,neither,designfailure
1287426821884739687,https://app.wordware.ai/explore/apps/3ef9f2f3-dfa6-48ee-bc44-e4e0d87a6b60,2024-09-22 14:54:33.571,https://discord.com/channels/1027685395649015980/1027697759538663514/1287426821884739687,,discord,neither,designfailure
1287389396030460016,I'll write you a DM,2024-09-22 12:25:50.552,https://discord.com/channels/1027685395649015980/1097620532448473190/1287389396030460016,,discord,"I'm ready to analyze the content of your DM and output the corresponding keyword ('wow', 'pain', or 'neither'). Go ahead and send it!",corinnacuriosa
1287389275050082336,it has 😄 it's APPearl (www.appearl.org) and the first project is MerMapp - a community for mermaids (www.mermapp.com) 🙂,2024-09-22 12:25:21.708,https://discord.com/channels/1027685395649015980/1097620532448473190/1287389275050082336,,discord,😄,corinnacuriosa
1287352625649680406,Hi everyone! I'm diving in this AI world and try to understand better the code assistants. Definitely will help improving my codes!,2024-09-22 09:59:43.810,https://discord.com/channels/1027685395649015980/1097620532448473190/1287352625649680406,,discord,wow,piglesias
1287271082600038441,"Guys, I needed a teleprompter to record my shorts, and tired of the ones I tested for cell phones, I made one in react to record on my computer, it was satisfactory for a first version, but I'm running into my knowledge of CSS to improve, not even chatGPT wanted to help, they said I speak badly of it, so if there's anyone who knows CSS, and wants to improve the layout, here's the link:
https://github.com/RapportTecnologia/RapportTeleprompterWeb",2024-09-22 04:35:42.432,https://discord.com/channels/1027685395649015980/1027697759538663514/1287271082600038441,,discord,pain,carlosdelfino_br
1287156652813975703,I joined the server again. 😄,2024-09-21 21:01:00.245,https://discord.com/channels/1027685395649015980/1097620532448473190/1287156652813975703,,discord,neither,best_codes
1287130900542263318,,2024-09-21 19:18:40.425,https://discord.com/channels/1027685395649015980/1080267346800812112/1287130900542263318,,discord,neither,taroj1205
1287130889045803130,i think so,2024-09-21 19:18:37.684,https://discord.com/channels/1027685395649015980/1080267346800812112/1287130889045803130,,discord,neither,taroj1205
1287127857340088380,are you in a vs code workspace?,2024-09-21 19:06:34.869,https://discord.com/channels/1027685395649015980/1080267346800812112/1287127857340088380,,discord,Neither,trollfurion
1287126597689802823,i get error tho,2024-09-21 19:01:34.545,https://discord.com/channels/1027685395649015980/1080267346800812112/1287126597689802823,,discord,neither,taroj1205
1287126583902994432,ah i found the button thanks,2024-09-21 19:01:31.258,https://discord.com/channels/1027685395649015980/1080267346800812112/1287126583902994432,,discord,neither,taroj1205
1287030083998978099,If anyone can help me on this i will be glad.,2024-09-21 12:38:03.888,https://discord.com/channels/1027685395649015980/1095932065607847987/1287030083998978099,,discord,I'm ready to analyze the content and provide the keyword output. Please go ahead and share the content. I'll provide a single-word output:,fkc117_54033
1287029867770023957,Hello. I am having an error like this.,2024-09-21 12:37:12.335,https://discord.com/channels/1027685395649015980/1095932065607847987/1287029867770023957,,discord,neither,fkc117_54033
1287003792654729268,but it has the same icon for generating commit messages that copilot has,2024-09-21 10:53:35.543,https://discord.com/channels/1027685395649015980/1080267346800812112/1287003792654729268,,discord,"I'll analyze the content step by step.

However, you haven't provided any content for me to analyze. Please provide the text or information about the product, and I'll let you know whether it's a ""wow"", ""pain"" moment, or neither.",trollfurion
1287003701931671553,"no need to remove, just disable it",2024-09-21 10:53:13.913,https://discord.com/channels/1027685395649015980/1080267346800812112/1287003701931671553,,discord,I'm ready to analyze the content. Please go ahead and provide the content. I'll output the keyword accordingly.,trollfurion
1286922437698654262,non graphical or (graphics rich/AI),2024-09-21 05:30:19.010,https://discord.com/channels/1027685395649015980/1027697759538663514/1286922437698654262,,discord,"However, I don't see any content provided. Please provide the text you'd like me to analyze, and I'll do my best to output 'wow', 'pain', or 'neither'.",shreshthtiwari
1286922403145973813,well what kind of programming,2024-09-21 05:30:10.772,https://discord.com/channels/1027685395649015980/1027697759538663514/1286922403145973813,,discord,"Based on the provided instructions, I will analyze the content and output a keyword.

Please provide the content you'd like me to analyze.",shreshthtiwari
1286922290927505480,is codeium chat context broken?,2024-09-21 05:29:44.017,https://discord.com/channels/1027685395649015980/1027697759538663514/1286922290927505480,,discord,'neither',shreshthtiwari
1286879822462713926,do i maybe need to remove copilot extension?,2024-09-21 02:40:58.746,https://discord.com/channels/1027685395649015980/1080267346800812112/1286879822462713926,,discord,"I'll analyze the content and output accordingly.

Please go ahead and provide the content, I'll output the keyword accordingly.",taroj1205
1286863400965509150,"Hi there, does anyone know how to solve this when pressing CTRL + C on wezterm? Also, is it possible to change the accept key to arrow right?",2024-09-21 01:35:43.556,https://discord.com/channels/1027685395649015980/1184284994814869514/1286863400965509150,,discord,pain,patrick_dev
1286844807729119303,Just check the icons above the commit message field,2024-09-21 00:21:50.583,https://discord.com/channels/1027685395649015980/1080267346800812112/1286844807729119303,,discord,I'm ready to analyze. Please go ahead and provide the content.,trollfurion
1286828950059749407,one finished bioinformatics (mix of biochemistry and comp-sci) the other is doing engineering (some SolidWorks involved),2024-09-20 23:18:49.820,https://discord.com/channels/1027685395649015980/1027697759538663514/1286828950059749407,,discord,neither,hammocktime
1286828534102491206,"Got both of my sons the LG Gram 17"" for university - super light, huge screen, but with aspect ratio and bezels so small that it fits 15"" laptop cases. They both love them.",2024-09-20 23:17:10.648,https://discord.com/channels/1027685395649015980/1027697759538663514/1286828534102491206,,discord,wow,hammocktime
1286828263217434725,how do you enable it?,2024-09-20 23:16:06.064,https://discord.com/channels/1027685395649015980/1080267346800812112/1286828263217434725,,discord,"To enable this functionality, we can use Natural Language Processing (NLP) techniques to analyze the text and determine whether it contains a ""wow"" moment, a pain point, or neither.

Here's a step-by-step approach:

1. **Text Preprocessing**: Clean and preprocess the input text by converting all words to lowercase, removing punctuation, and tokenizing the text into individual words.
2. **Part-of-Speech (POS) Tagging**: Use a POS tagger to identify the part of speech for each word in the preprocessed text. This will help us determine whether the word is an adjective, noun, verb, etc.
3. **Named Entity Recognition (NER)**: Use an NER model to identify named entities such as product names, locations, organizations, etc.
4. **Sentiment Analysis**: Use a sentiment analysis algorithm to analyze the text and determine the overall sentiment. This will help us identify whether the text contains positive or negative words.
5. **Contextual Analysis**: Analyze the context in which the words are used. For example, if a customer mentions that they like a particular feature of a product, we can assume it's a ""wow"" moment.

To implement this functionality, we can use libraries such as NLTK, spaCy, or Stanford CoreNLP for POS tagging and NER, and TextBlob or VADER for sentiment analysis. We can also use machine learning algorithms such as supervised learning or deep learning to train our own models on labeled datasets.

Here's some sample Python code using the NLTK library:
```python
import nltk
from nltk.sentiment.vader import SentimentIntensityAnalyzer

def analyze_text(text):
    # Preprocess text
    tokens = nltk.word_tokenize(text)
    pos_tags = nltk.pos_tag(tokens)

    # Perform sentiment analysis
    sia = SentimentIntensityAnalyzer()
    sentiment = sia.polarity_scores(text)

    # Analyze context
    if ""product"" in tokens:
        # Assume it's a ""wow"" moment
        return ""wow""
    elif ""problem"" in tokens:
        # Assume it's a pain point
        return ""pain""
    else:
        # No clear sentiment or context
        return ""neither""

# Test the function
text = ""I love this new feature! It's so easy to use.""
print(analyze_text(text))  # Output: wow

text = ""I'm having trouble with the product. The button is stuck.""
print(analyze_text(text))  # Output: pain

text = ""The product is okay, I guess.""
print(analyze_text(text))  # Output: neither
```
Note that this is a simplified example and may not work for all cases. You may need to fine-tune the model or use more advanced techniques such as deep learning or transfer learning to achieve better results.",taroj1205
1286753993543909459,"Hi, I'm a new individual pro plan user. How can I access Claude and GPT through Codeium chat?",2024-09-20 18:20:58.794,https://discord.com/channels/1027685395649015980/1095932065607847987/1286753993543909459,,discord,neither,cgaex
1286741835594858536,Пишу программы и моды для игры - бот как третья рука и второй мозг)))),2024-09-20 17:32:40.113,https://discord.com/channels/1027685395649015980/1027697759538663514/1286741835594858536,,discord,neither,charodey.odnako
1286741672624914524,А что писал на родном языке - так кому надо переведут.)))),2024-09-20 17:32:01.258,https://discord.com/channels/1027685395649015980/1027697759538663514/1286741672624914524,,discord,neither,charodey.odnako
1286741599782436964,"А теперь сюрприз.. Привет из России). Я так сказать пробегая мимо ибо дел много.
Ребят, создатели этого помощника большие молодцы. Огромное вам спасибо! Сократилось время написания кода в десятки раз! Просто не уследить за тем множеством библиотек, что есть, а бот помогает. Еще раз огромное спасибо, развития желаю и процветания!",2024-09-20 17:31:43.891,https://discord.com/channels/1027685395649015980/1027697759538663514/1286741599782436964,,discord,wow,charodey.odnako
1286695273120137370,And it's doing way better job than copilot for it,2024-09-20 14:27:38.754,https://discord.com/channels/1027685395649015980/1080267346800812112/1286695273120137370,,discord,Neither,trollfurion
1286695208330854463,Well it is working now for me,2024-09-20 14:27:23.307,https://discord.com/channels/1027685395649015980/1080267346800812112/1286695208330854463,,discord,wow,trollfurion
1286283566996783186,thinkpad,2024-09-19 11:11:40.365,https://discord.com/channels/1027685395649015980/1027697759538663514/1286283566996783186,,discord,neither,evalore
1286253524451196968,What is a good laptop for a college CS programming and engienering student these days?,2024-09-19 09:12:17.664,https://discord.com/channels/1027685395649015980/1027697759538663514/1286253524451196968,,discord,Neither,johnhuatech
1286253453265473537,What are the best modern brands of washing and drying machines ?,2024-09-19 09:12:00.692,https://discord.com/channels/1027685395649015980/1027697759538663514/1286253453265473537,,discord,neither,johnhuatech
1286243920988078113,"Hi everyone, I am a student of DAM/DAW Who has been programming for fun like 4 years.",2024-09-19 08:34:08.020,https://discord.com/channels/1027685395649015980/1097620532448473190/1286243920988078113,,discord,pain,rubenchuelruben
1286240697120198709,,2024-09-19 08:21:19.390,https://discord.com/channels/1027685395649015980/1027697759538663514/1286240697120198709,,discord,neither,shreshthtiwari
1286240118763552811,,2024-09-19 08:19:01.499,https://discord.com/channels/1027685395649015980/1027697759538663514/1286240118763552811,,discord,neither,shreshthtiwari
1286240098609926154,tiktok [󠄀](https://cdn.discordapp.com/emojis/770004314634321971.webp?quality=lossless&index=16807&size=48),2024-09-19 08:18:56.694,https://discord.com/channels/1027685395649015980/1027697759538663514/1286240098609926154,,discord,neither,shreshthtiwari
1286231868139765760,Did the chat feature available if I have a pro subscription and turned off telemetry option?,2024-09-19 07:46:14.397,https://discord.com/channels/1027685395649015980/1095932065607847987/1286231868139765760,,discord,neither,chivalrousjet31363
1286195447223812137,"Hi everyone, I am an experienced software engineer with over 10 years of experience. 
https://github.com/0xdeity
Let's connect and dm me if you need my help.",2024-09-19 05:21:30.974,https://discord.com/channels/1027685395649015980/1027697759538663514/1286195447223812137,,discord,neither,breniro1
1286195261466476544,"Hi everyone, I am an experienced software engineer with over 10 years of experience. 
https://github.com/0xdeity
Let's connect and dm me if you need my help.",2024-09-19 05:20:46.686,https://discord.com/channels/1027685395649015980/1097620532448473190/1286195261466476544,,discord,neither,breniro1
1286147826157621269,Is there anyone looking for fullstack AI developer?,2024-09-19 02:12:17.227,https://discord.com/channels/1027685395649015980/1097620532448473190/1286147826157621269,,discord,Neither,shiny_dev28
1286025867197419522,<:codeium:1098305662158651482>,2024-09-18 18:07:39.945,https://discord.com/channels/1027685395649015980/1027697759538663514/1286025867197419522,,discord,neither,yoyo_bs1
1286004014994948140,"Hey all, I wanted to ask some questions about security, while the data is encrypted how do you monitor if someone is misusing the chat to generate inappropriate content and what kind of actions you would take? ref https://codeium.com/security",2024-09-18 16:40:49.974,https://discord.com/channels/1027685395649015980/1095932065607847987/1286004014994948140,,discord,pain,purav1009_66924
1285999392389857434,"Anyway, happy to see you here. Looking forward to this Wife and Husband, started company 😄",2024-09-18 16:22:27.859,https://discord.com/channels/1027685395649015980/1097620532448473190/1285999392389857434,,discord,neither,metaversnova
1285999245337296979,Has the company been named yet? :),2024-09-18 16:21:52.799,https://discord.com/channels/1027685395649015980/1097620532448473190/1285999245337296979,,discord,neither,metaversnova
1285923607096070214,"<@864730580625391675> learn Python first. Once you are into programming you can learn C to understand how code works at a lower level (memory management, pointers etc). But do not start your journey into programming with C.",2024-09-18 11:21:19.237,https://discord.com/channels/1027685395649015980/1097620532448473190/1285923607096070214,,discord,neither,akittas1
1285818855855226960,Hi there!,2024-09-18 04:25:04.595,https://discord.com/channels/1027685395649015980/1097620532448473190/1285818855855226960,,discord,neither,johnhuatech
1285607716097884183,it's a vs code keybind and can be adjusted like other vs code keybinds,2024-09-17 14:26:04.954,https://discord.com/channels/1027685395649015980/1027697759538663514/1285607716097884183,,discord,"I'm ready to analyze the content. Please go ahead and provide it, I will output 'wow', 'pain' or 'neither' accordingly.",ktibow
1285562080627527684,is there a way to change the keybind for codeium to have prompt input i.e ctrl+shift+i bcz its the same for prettier's fomat document,2024-09-17 11:24:44.610,https://discord.com/channels/1027685395649015980/1027697759538663514/1285562080627527684,,discord,pain,shreshthtiwari
1285515225092722698,there is codium and VScodium and codeium lol,2024-09-17 08:18:33.380,https://discord.com/channels/1027685395649015980/1027697759538663514/1285515225092722698,,discord,pain,wuaieyo
1285515140632154155,yeah the names are crazy confusing,2024-09-17 08:18:13.243,https://discord.com/channels/1027685395649015980/1027697759538663514/1285515140632154155,,discord,pain,wuaieyo
1285449496649666642,That is odd indeed,2024-09-17 03:57:22.498,https://discord.com/channels/1027685395649015980/1027697759538663514/1285449496649666642,,discord,neither,ktibow
1285449463883763814,"Upon reflection I realize I misinterpreted what they said the first time (they meant they switched the editor but kept Codeium, not switching from an extension to an editor)",2024-09-17 03:57:14.686,https://discord.com/channels/1027685395649015980/1027697759538663514/1285449463883763814,,discord,neither,ktibow
1285427678005952593,and on vscodium didnt happend never sofar now,2024-09-17 02:30:40.528,https://discord.com/channels/1027685395649015980/1027697759538663514/1285427678005952593,,discord,I'm ready when you are. Please go ahead and provide the content you'd like me to analyze.,wuaieyo
1285427618275131513,it was like shuting off generating text explanation after miliseconds,2024-09-17 02:30:26.287,https://discord.com/channels/1027685395649015980/1027697759538663514/1285427618275131513,,discord,"I understand the task now.

Please go ahead and provide the content you'd like me to analyze, and I'll respond with a single keyword: 'wow', 'pain', or 'neither'.",wuaieyo
1285427409923084289,well but it was strange that it failed many times when i tryed to get explained some python code on VSCode,2024-09-17 02:29:36.612,https://discord.com/channels/1027685395649015980/1027697759538663514/1285427409923084289,,discord,pain,wuaieyo
1285427196298530856,well i uninstalled VS code and will use VScodium,2024-09-17 02:28:45.680,https://discord.com/channels/1027685395649015980/1027697759538663514/1285427196298530856,,discord,Neither,wuaieyo
1283390949979852880,"how do I redirect the result of executing ""Codeinum - Refactor - Make this faster and more efficient"" to the Chat window?
(Jetbrains Rider, C#)",2024-09-11 11:37:26.726,https://discord.com/channels/1027685395649015980/1095932065607847987/1283390949979852880,,discord,Neither,andrey.sachuk
1283325311198433290,"Hello, 
I am using intellij 2024.2.0.2 with new terminal implementation (Ubuntu 24.02) , I can see the codeium completions in the terminal (It is great and was something that i was looking for) but could not find the shortcut to apply them. Tab does not work. 
What is the key combination to apply them.",2024-09-11 07:16:37.221,https://discord.com/channels/1027685395649015980/1095932065607847987/1283325311198433290,,discord,pain,mustafanrlp
1282848928198299658,"Can someone explain to me how the context works? I have the $15/month version trial and despite putting files in the context it, in chat it says it doesnt have access to those files? Even if that is the currently active file. Using in VSCode",2024-09-09 23:43:38.663,https://discord.com/channels/1027685395649015980/1095932065607847987/1282848928198299658,,discord,pain,binkygladus
1282812194026946570,how to choose model for code completion for Teams users?,2024-09-09 21:17:40.554,https://discord.com/channels/1027685395649015980/1095932065607847987/1282812194026946570,,discord,pain,hyouka8075
1282711567711862804,There's something called Codeium University you can access though a command IIRC,2024-09-09 14:37:49.371,https://discord.com/channels/1027685395649015980/1095932065607847987/1282711567711862804,,discord,neither,ktibow
1282595601779003487,Any tutorial for codeium? I'm getting overwhelmed with all the features being published so quickly.,2024-09-09 06:57:00.938,https://discord.com/channels/1027685395649015980/1095932065607847987/1282595601779003487,,discord,neither,ruksharalam
1282573411964424242,Is there a difference in the code auto-completion feature between free and TEAM users?,2024-09-09 05:28:50.474,https://discord.com/channels/1027685395649015980/1095932065607847987/1282573411964424242,,discord,neither,llkeji
1282556987409698838,their own,2024-09-09 04:23:34.555,https://discord.com/channels/1027685395649015980/1095932065607847987/1282556987409698838,,discord,neither,ktibow
1282549399884529750,What model does codeium use for code completion?,2024-09-09 03:53:25.548,https://discord.com/channels/1027685395649015980/1095932065607847987/1282549399884529750,,discord,Neither,llkeji
1281767753421951089,"Hey guys, Does anybody use chat on Neovim?",2024-09-07 00:07:26.509,https://discord.com/channels/1027685395649015980/1095932065607847987/1281767753421951089,,discord,neither,heyheyhey7689
1280934589434691584,"Also, if this isn't the right place for the question, let me know and I'll move it",2024-09-04 16:56:44.735,https://discord.com/channels/1027685395649015980/1095932065607847987/1280934589434691584,,discord,"I'm ready to help. Please go ahead and provide the content you'd like me to analyze. I'll respond with either 'wow', 'pain', or 'neither'.",salemspellstorm
1280934453534916620,"I use Codeium within IntelliJ.  For the most part, it's great.  I really like it.  However, the inline code completion can sometimes be a pain.  As you're typing a line, it'll make a suggestion.  I've gotten in a habit of just scanning the suggestion and hitting ESC to not accept it if it's not what I want.  Works fine most of the time.  However, sometimes, such as really complex bits of code or when you're working on coding a mathematical formula, it jumps in part way though and breaks the train of thought.  Worse, if you just keep typing in order to keep that train of thought going, sometimes you get weird results like stuff you type getting mixed in with parts of what was suggested.  Then you have a mess to untangle.  I've looked, but haven't been able to find a way to temporarily disable code completion, then re-enable it once I'm back in more ""mundane"" code.  Any suggestions?",2024-09-04 16:56:12.334,https://discord.com/channels/1027685395649015980/1095932065607847987/1280934453534916620,,discord,pain,salemspellstorm
1280927472606515261,Any idea about?,2024-09-04 16:28:27.951,https://discord.com/channels/1027685395649015980/1095932065607847987/1280927472606515261,,discord,neither,mora3040
1280927457347899444,After use a ssh connexion.,2024-09-04 16:28:24.313,https://discord.com/channels/1027685395649015980/1095932065607847987/1280927457347899444,,discord,pain,mora3040
1280927422098706622,I get this error using a file with WinSCP,2024-09-04 16:28:15.909,https://discord.com/channels/1027685395649015980/1095932065607847987/1280927422098706622,,discord,I'm ready to analyze the content and provide the output. Please go ahead and provide the content.,mora3040
1280927267698118717,,2024-09-04 16:27:39.097,https://discord.com/channels/1027685395649015980/1095932065607847987/1280927267698118717,,discord,neither,mora3040
1280927252019941489,Hy guys,2024-09-04 16:27:35.359,https://discord.com/channels/1027685395649015980/1095932065607847987/1280927252019941489,,discord,neither,mora3040
1280627203884974213,"does not support self-hosted enterprise deployments at this time,  should work with Teams though",2024-09-03 20:35:18.309,https://discord.com/channels/1027685395649015980/1184284994814869514/1280627203884974213,,discord,Neither,fortenforge
1280549412065775646,"Also is there a way to cycle through suggestions? For example when doing kubectl get pods, followed by kubectl get logs if the pod names are largely identical except a trailing uuid it would be nice to use tab or up arrow to switch between pods.

Finally I had to disable zsh-autocomplete from my zsh history to get termium to work is there any effort to make termium and zsh-autocomplete complement each other?",2024-09-03 15:26:11.294,https://discord.com/channels/1027685395649015980/1184284994814869514/1280549412065775646,,discord,"wow
pain
neither",tylerkalbach_86732
1280548882660724746,At this point does termium support codeium enterprise. I was able to login to termium using my enterprise account but was confused by the earlier discussions?,2024-09-03 15:24:05.074,https://discord.com/channels/1027685395649015980/1184284994814869514/1280548882660724746,,discord,Neither,tylerkalbach_86732
1279819867024789564,try <#1051978677635784834>,2024-09-01 15:07:14.202,https://discord.com/channels/1027685395649015980/1095932065607847987/1279819867024789564,,discord,neither,aesty.
1279702616124952608,help,2024-09-01 07:21:19.409,https://discord.com/channels/1027685395649015980/1095932065607847987/1279702616124952608,,discord,neither,maxrabbit_25037
1276676918170619944,i guess no,2024-08-23 22:58:16.802,https://discord.com/channels/1027685395649015980/1080267346800812112/1276676918170619944,,discord,neither,snow0013
1276654475477778553,is there still no update on this?,2024-08-23 21:29:06.047,https://discord.com/channels/1027685395649015980/1080267346800812112/1276654475477778553,,discord,neither,snow0013
1275473499330445353,"termium is codeium for the terminal, see the announcement linked above",2024-08-20 15:16:19.392,https://discord.com/channels/1027685395649015980/1184284994814869514/1275473499330445353,,discord,pain,1024.
1275447816084389929,"Is ""termium"" a version of Codeium? Could be nice to have a link in the chan description.",2024-08-20 13:34:16.029,https://discord.com/channels/1027685395649015980/1184284994814869514/1275447816084389929,,discord,neither,skaunov
